brand,year,season,num,r,g,b,a
loewe,2021,spring,13,159,112,82,253
loewe,2021,spring,13,25,24,26,253
koche,2021,spring,36,214,217,229,253
koche,2021,spring,36,176,180,203,253
koche,2021,spring,36,151,152,172,252
koche,2021,spring,36,18,18,22,253
gucci,2021,spring,99,156,105,88,245
gucci,2021,spring,99,86,47,37,237
gucci,2021,spring,99,34,33,29,233
gucci,2021,spring,6,164,147,147,250
gucci,2021,spring,6,14,15,23,252
gucci,2021,spring,6,95,90,91,251
miu-miu,2021,spring,15,228,171,145,253
miu-miu,2021,spring,15,244,0,0,254
miu-miu,2021,spring,15,222,152,109,253
miu-miu,2021,spring,15,34,22,16,253
gucci,2021,spring,89,200,205,211,253
gucci,2021,spring,89,43,39,35,242
gucci,2021,spring,89,178,166,163,252
gucci,2021,spring,89,151,108,93,247
adam-lippes,2021,spring,8,222,219,211,253
adam-lippes,2021,spring,8,210,198,176,253
adam-lippes,2021,spring,8,159,110,80,253
adam-lippes,2021,spring,8,31,30,30,253
philosophy,2021,spring,15,92,89,93,249
philosophy,2021,spring,15,211,218,227,253
philosophy,2021,spring,15,159,166,167,251
philosophy,2021,spring,15,21,30,27,252
valentino,2021,spring,63,210,197,223,254
valentino,2021,spring,63,199,184,214,254
valentino,2021,spring,63,178,164,205,254
valentino,2021,spring,63,161,144,179,253
kenzo,2021,spring,35,54,75,94,246
kenzo,2021,spring,35,32,29,36,247
kenzo,2021,spring,35,88,84,94,245
kenzo,2021,spring,35,43,50,78,247
kenzo,2021,spring,9,235,89,95,253
kenzo,2021,spring,9,23,29,43,253
kenzo,2021,spring,9,45,92,148,253
kenzo,2021,spring,9,30,50,80,253
kenzo,2021,spring,25,18,23,39,253
kenzo,2021,spring,25,214,214,224,253
kenzo,2021,spring,25,160,154,162,252
kenzo,2021,spring,25,33,46,77,253
versace,2021,spring,40,21,98,14,252
versace,2021,spring,40,37,165,29,254
versace,2021,spring,40,55,196,55,254
versace,2021,spring,40,21,28,12,248
dsquared,2021,fall,22,99,33,24,253
dsquared,2021,fall,22,34,17,15,253
dsquared,2021,fall,22,245,78,38,253
dsquared,2021,fall,22,232,42,27,253
versace,2021,spring,50,160,105,95,252
versace,2021,spring,50,248,108,1,254
versace,2021,spring,50,223,170,158,253
versace,2021,spring,50,12,10,11,247
michael-kors-collection,2021,spring,13,210,177,155,252
michael-kors-collection,2021,spring,13,221,216,212,253
michael-kors-collection,2021,spring,13,208,148,110,253
michael-kors-collection,2021,spring,13,168,112,77,252
dsquared,2021,fall,32,78,51,21,251
dsquared,2021,fall,32,148,106,33,253
dsquared,2021,fall,32,99,84,38,253
dsquared,2021,fall,32,38,28,17,251
louis-vuitton,2021,spring,20,88,47,35,253
louis-vuitton,2021,spring,20,18,17,19,107
louis-vuitton,2021,spring,20,31,30,34,252
louis-vuitton,2021,spring,20,25,24,27,146
louis-vuitton,2021,spring,30,209,168,151,252
louis-vuitton,2021,spring,30,157,158,165,252
louis-vuitton,2021,spring,30,87,90,96,252
louis-vuitton,2021,spring,30,32,34,37,253
elder-statesman,2021,spring,14,229,217,210,254
elder-statesman,2021,spring,14,202,181,169,253
elder-statesman,2021,spring,14,211,196,185,254
elder-statesman,2021,spring,14,181,160,148,252
isabel-marant,2021,spring,21,205,39,70,254
isabel-marant,2021,spring,21,196,19,59,254
isabel-marant,2021,spring,21,171,18,49,253
isabel-marant,2021,spring,21,98,26,33,252
isabel-marant,2021,spring,31,166,105,95,253
isabel-marant,2021,spring,31,166,159,171,251
isabel-marant,2021,spring,31,218,216,222,253
isabel-marant,2021,spring,31,207,158,147,253
bevza,2021,fall,27,182,145,94,253
bevza,2021,fall,27,201,162,103,254
bevza,2021,fall,27,157,112,91,251
bevza,2021,fall,27,29,26,25,253
gucci,2021,spring,20,92,85,51,253
gucci,2021,spring,20,132,122,107,253
gucci,2021,spring,20,117,108,83,253
gucci,2021,spring,20,47,50,40,249
chanel,2021,spring,16,97,85,92,252
chanel,2021,spring,16,30,29,35,253
chanel,2021,spring,16,205,156,150,253
chanel,2021,spring,16,151,108,96,253
gucci,2021,spring,30,148,141,169,253
gucci,2021,spring,30,82,53,33,253
gucci,2021,spring,30,30,37,32,250
gucci,2021,spring,30,209,212,223,253
gucci,2021,spring,42,90,82,34,253
gucci,2021,spring,42,76,52,29,253
gucci,2021,spring,42,54,70,30,253
gucci,2021,spring,42,36,42,30,253
max-mara,2021,spring,12,104,159,202,254
max-mara,2021,spring,12,49,109,151,253
max-mara,2021,spring,12,92,144,181,254
max-mara,2021,spring,12,26,76,110,252
gucci,2021,spring,52,171,135,110,254
gucci,2021,spring,52,152,107,88,253
gucci,2021,spring,52,150,87,47,253
gucci,2021,spring,52,95,47,33,251
chanel,2021,spring,64,82,83,94,252
chanel,2021,spring,64,26,29,36,253
chanel,2021,spring,64,205,170,152,253
chanel,2021,spring,64,51,56,69,253
chloe,2021,spring,25,32,49,89,253
chloe,2021,spring,25,212,170,150,253
chloe,2021,spring,25,161,42,47,253
chloe,2021,spring,25,161,94,91,253
koche,2021,spring,19,211,212,237,254
koche,2021,spring,19,199,160,144,254
koche,2021,spring,19,154,110,92,253
koche,2021,spring,19,22,18,22,252
chloe,2021,spring,35,160,109,81,253
chloe,2021,spring,35,224,226,228,253
chloe,2021,spring,35,179,138,106,253
chloe,2021,spring,35,173,170,164,252
isabel-marant,2021,spring,43,221,171,156,253
isabel-marant,2021,spring,43,159,101,91,252
isabel-marant,2021,spring,43,96,81,85,251
isabel-marant,2021,spring,43,19,17,22,253
bevza,2021,spring,16,162,111,83,253
bevza,2021,spring,16,210,170,143,253
bevza,2021,spring,16,197,148,118,254
bevza,2021,spring,16,19,18,17,253
louis-vuitton,2021,spring,42,206,173,154,253
louis-vuitton,2021,spring,42,170,163,152,248
louis-vuitton,2021,spring,42,35,33,34,253
louis-vuitton,2021,spring,42,220,214,207,253
martin-grant,2021,spring,9,215,177,150,253
martin-grant,2021,spring,9,177,147,97,252
martin-grant,2021,spring,9,235,230,219,253
martin-grant,2021,spring,9,223,202,171,253
sandro,2021,spring,3,160,109,79,253
sandro,2021,spring,3,94,79,48,253
sandro,2021,spring,3,89,45,26,252
sandro,2021,spring,3,34,23,16,252
versace,2021,spring,22,243,21,27,254
versace,2021,spring,22,218,102,86,253
versace,2021,spring,22,158,86,46,253
versace,2021,spring,22,27,24,16,247
adam-lippes,2021,spring,15,238,233,228,254
adam-lippes,2021,spring,15,85,43,44,253
adam-lippes,2021,spring,15,32,15,15,252
adam-lippes,2021,spring,15,148,98,94,253
christian-dior,2021,spring,19,169,135,110,254
christian-dior,2021,spring,19,145,113,90,254
christian-dior,2021,spring,19,93,73,55,253
christian-dior,2021,spring,19,112,92,74,253
dsquared,2021,fall,40,155,135,113,165
dsquared,2021,fall,40,101,93,81,110
dsquared,2021,fall,40,28,17,11,154
vera-wang,2021,spring,22,31,11,8,251
vera-wang,2021,spring,22,206,174,172,251
vera-wang,2021,spring,22,176,150,154,241
vera-wang,2021,spring,22,160,104,95,247
coach,2021,spring,7,101,97,95,253
coach,2021,spring,7,29,27,24,252
coach,2021,spring,7,236,208,164,253
coach,2021,spring,7,156,152,147,252
versace,2021,spring,32,40,151,90,254
versace,2021,spring,32,25,19,27,252
versace,2021,spring,32,222,162,153,253
versace,2021,spring,32,33,20,93,253
dsquared,2021,fall,50,231,231,235,253
dsquared,2021,fall,50,24,23,26,253
dsquared,2021,fall,50,156,154,158,252
dsquared,2021,fall,50,93,88,90,252
sandro,2021,spring,14,215,151,106,254
sandro,2021,spring,14,237,226,193,254
sandro,2021,spring,14,232,212,174,252
sandro,2021,spring,14,154,86,52,253
martin-grant,2021,spring,28,225,223,218,242
martin-grant,2021,spring,28,208,177,156,245
martin-grant,2021,spring,28,210,196,183,233
martin-grant,2021,spring,28,157,112,87,250
valentino,2021,spring,11,210,171,154,253
valentino,2021,spring,11,235,232,231,254
valentino,2021,spring,11,205,140,111,253
valentino,2021,spring,11,167,108,85,252
martin-grant,2021,spring,38,219,201,202,254
martin-grant,2021,spring,38,205,177,172,253
martin-grant,2021,spring,38,181,149,145,251
martin-grant,2021,spring,38,155,109,95,252
versace,2021,spring,4,226,169,160,253
versace,2021,spring,4,114,215,88,254
versace,2021,spring,4,16,17,28,253
versace,2021,spring,4,245,104,7,253
michael-kors-collection,2021,spring,8,202,149,107,253
michael-kors-collection,2021,spring,8,185,133,94,253
michael-kors-collection,2021,spring,8,219,174,141,253
michael-kors-collection,2021,spring,8,167,112,78,253
dsquared,2021,spring,18,201,183,158,254
dsquared,2021,spring,18,182,169,146,252
dsquared,2021,spring,18,211,200,178,254
dsquared,2021,spring,18,25,24,22,253
vera-wang,2021,spring,5,164,162,163,214
vera-wang,2021,spring,5,144,144,144,177
vera-wang,2021,spring,5,98,98,98,153
vera-wang,2021,spring,5,20,16,15,252
christian-dior,2021,spring,55,211,171,156,253
christian-dior,2021,spring,55,164,153,151,251
christian-dior,2021,spring,55,35,33,33,252
christian-dior,2021,spring,55,89,86,86,252
alexander-mcqueen,2021,spring,12,53,69,85,253
alexander-mcqueen,2021,spring,12,37,55,71,253
alexander-mcqueen,2021,spring,12,16,31,42,254
alexander-mcqueen,2021,spring,12,82,88,103,250
christian-dior,2021,spring,45,208,178,163,253
christian-dior,2021,spring,45,172,160,155,253
christian-dior,2021,spring,45,46,50,71,254
christian-dior,2021,spring,45,24,26,38,252
fendi,2021,spring,12,233,201,178,253
fendi,2021,spring,12,218,177,151,253
fendi,2021,spring,12,233,232,231,253
fendi,2021,spring,12,172,166,163,246
hermes,2021,spring,33,218,204,200,254
hermes,2021,spring,33,210,194,188,254
hermes,2021,spring,33,205,176,166,254
hermes,2021,spring,33,179,156,149,251
miu-miu,2021,spring,1,248,199,153,253
miu-miu,2021,spring,1,141,163,205,254
miu-miu,2021,spring,1,224,150,97,253
miu-miu,2021,spring,1,35,34,29,253
dsquared,2021,spring,4,28,27,26,253
dsquared,2021,spring,4,219,200,181,254
dsquared,2021,spring,4,203,178,158,254
dsquared,2021,spring,4,180,158,140,253
hermes,2021,spring,23,227,217,212,253
hermes,2021,spring,23,204,169,156,253
hermes,2021,spring,23,179,135,119,253
hermes,2021,spring,23,158,111,97,252
prada,2021,spring,12,206,181,150,253
prada,2021,spring,12,22,17,11,253
prada,2021,spring,12,215,196,166,253
prada,2021,spring,12,208,148,112,253
bevza,2021,fall,2,202,161,139,254
bevza,2021,fall,2,23,21,21,253
bevza,2021,fall,2,178,136,117,253
bevza,2021,fall,2,154,112,97,252
chanel,2021,spring,38,215,209,209,253
chanel,2021,spring,38,204,172,163,253
chanel,2021,spring,38,179,154,150,250
chanel,2021,spring,38,155,116,107,252
chanel,2021,spring,28,163,159,162,250
chanel,2021,spring,28,152,103,80,253
chanel,2021,spring,28,222,222,227,253
chanel,2021,spring,28,26,26,28,253
bevza,2021,fall,19,157,111,97,250
bevza,2021,fall,19,86,83,91,246
bevza,2021,fall,19,51,53,67,253
bevza,2021,fall,19,30,29,36,254
koche,2021,spring,45,211,213,222,253
koche,2021,spring,45,146,153,179,252
koche,2021,spring,45,161,170,202,253
koche,2021,spring,45,159,110,83,253
alexander-mcqueen,2021,spring,6,179,177,177,212
alexander-mcqueen,2021,spring,6,24,29,43,251
alexander-mcqueen,2021,spring,6,204,202,203,234
alexander-mcqueen,2021,spring,6,148,146,147,173
coach,2021,spring,13,211,215,216,253
coach,2021,spring,13,203,201,179,253
coach,2021,spring,13,100,99,92,248
coach,2021,spring,13,166,170,161,251
givenchy,2021,spring,11,89,97,91,252
givenchy,2021,spring,11,213,200,169,253
givenchy,2021,spring,11,158,160,148,252
givenchy,2021,spring,11,34,42,41,253
burberry-prorsum,2021,spring,32,210,211,211,253
burberry-prorsum,2021,spring,32,89,89,90,253
burberry-prorsum,2021,spring,32,167,168,168,254
burberry-prorsum,2021,spring,32,31,32,32,253
philosophy,2021,spring,1,206,211,231,253
philosophy,2021,spring,1,21,29,30,252
philosophy,2021,spring,1,163,160,165,252
philosophy,2021,spring,1,104,96,86,252
burberry-prorsum,2021,spring,22,239,150,38,254
burberry-prorsum,2021,spring,22,215,104,33,254
burberry-prorsum,2021,spring,22,168,106,80,253
burberry-prorsum,2021,spring,22,31,28,28,253
burberry-prorsum,2021,spring,50,188,195,202,253
burberry-prorsum,2021,spring,50,165,165,167,252
burberry-prorsum,2021,spring,50,211,214,220,254
burberry-prorsum,2021,spring,50,42,26,17,251
koche,2021,spring,4,228,235,247,254
koche,2021,spring,4,28,23,25,251
koche,2021,spring,4,210,172,155,253
koche,2021,spring,4,152,108,91,253
christian-dior,2021,spring,2,227,202,158,253
christian-dior,2021,spring,2,213,180,142,253
christian-dior,2021,spring,2,209,164,101,253
christian-dior,2021,spring,2,33,30,28,251
burberry-prorsum,2021,spring,40,156,163,170,250
burberry-prorsum,2021,spring,40,35,35,40,251
burberry-prorsum,2021,spring,40,215,220,224,252
burberry-prorsum,2021,spring,40,174,202,212,252
bevza,2021,spring,28,198,147,116,253
bevza,2021,spring,28,24,23,20,253
bevza,2021,spring,28,212,174,145,253
bevza,2021,spring,28,168,114,84,253
dsquared,2021,fall,6,99,81,40,253
dsquared,2021,fall,6,213,166,97,253
dsquared,2021,fall,6,152,102,38,253
dsquared,2021,fall,6,33,32,15,252
koche,2021,spring,37,216,219,234,253
koche,2021,spring,37,206,168,149,254
koche,2021,spring,37,156,150,168,253
koche,2021,spring,37,25,20,25,252
loewe,2021,spring,12,163,159,152,252
loewe,2021,spring,12,99,95,87,252
loewe,2021,spring,12,89,72,55,253
loewe,2021,spring,12,40,36,30,253
koche,2021,spring,27,210,167,142,254
koche,2021,spring,27,91,85,94,252
koche,2021,spring,27,19,19,25,253
koche,2021,spring,27,159,108,85,253
isabel-marant,2021,spring,9,208,163,207,254
isabel-marant,2021,spring,9,229,208,223,254
isabel-marant,2021,spring,9,177,92,174,253
isabel-marant,2021,spring,9,160,104,86,253
chloe,2021,spring,2,215,171,151,253
chloe,2021,spring,2,175,205,228,254
chloe,2021,spring,2,150,181,206,253
chloe,2021,spring,2,215,218,224,253
fendi,2021,spring,7,220,221,223,253
fendi,2021,spring,7,204,167,150,253
fendi,2021,spring,7,104,95,89,253
fendi,2021,spring,7,168,162,157,253
dsquared,2021,spring,26,241,241,245,253
dsquared,2021,spring,26,28,27,25,253
dsquared,2021,spring,26,203,174,154,254
dsquared,2021,spring,26,172,136,118,253
miu-miu,2021,spring,49,164,85,29,253
miu-miu,2021,spring,49,29,25,33,253
miu-miu,2021,spring,49,240,12,4,254
miu-miu,2021,spring,49,222,108,26,253
hermes,2021,spring,41,154,111,98,249
hermes,2021,spring,41,230,198,183,253
hermes,2021,spring,41,213,170,159,253
hermes,2021,spring,41,21,22,28,253
fendi,2021,spring,60,213,213,218,253
fendi,2021,spring,60,160,159,166,253
fendi,2021,spring,60,97,95,100,252
fendi,2021,spring,60,178,184,198,253
martin-grant,2021,spring,16,213,172,146,253
martin-grant,2021,spring,16,160,110,83,251
martin-grant,2021,spring,16,96,96,100,253
martin-grant,2021,spring,16,51,42,40,252
christian-dior,2021,spring,37,159,161,175,253
christian-dior,2021,spring,37,79,85,106,253
christian-dior,2021,spring,37,183,184,196,253
christian-dior,2021,spring,37,28,26,29,251
christian-dior,2021,spring,27,226,215,218,253
christian-dior,2021,spring,27,211,174,168,253
christian-dior,2021,spring,27,173,194,250,253
christian-dior,2021,spring,27,153,176,245,253
isabel-marant,2021,spring,30,157,107,106,253
isabel-marant,2021,spring,30,50,69,163,253
isabel-marant,2021,spring,30,27,43,107,252
isabel-marant,2021,spring,30,41,58,145,253
elder-statesman,2021,spring,15,221,223,223,253
elder-statesman,2021,spring,15,15,43,85,253
elder-statesman,2021,spring,15,6,21,40,253
elder-statesman,2021,spring,15,28,98,146,253
isabel-marant,2021,spring,20,209,53,76,254
isabel-marant,2021,spring,20,168,95,87,253
isabel-marant,2021,spring,20,165,53,77,253
isabel-marant,2021,spring,20,99,37,41,251
louis-vuitton,2021,spring,31,202,179,170,253
louis-vuitton,2021,spring,31,102,99,92,251
louis-vuitton,2021,spring,31,218,212,211,253
louis-vuitton,2021,spring,31,170,164,160,252
louis-vuitton,2021,spring,21,20,37,93,253
louis-vuitton,2021,spring,21,86,86,92,253
louis-vuitton,2021,spring,21,38,38,43,253
louis-vuitton,2021,spring,21,2,46,156,254
gucci,2021,spring,31,113,137,161,253
gucci,2021,spring,31,112,99,88,253
gucci,2021,spring,31,153,180,201,254
gucci,2021,spring,31,143,160,176,254
chanel,2021,spring,17,207,162,144,253
chanel,2021,spring,17,182,134,115,253
chanel,2021,spring,17,162,114,98,252
chanel,2021,spring,17,25,28,33,253
gucci,2021,spring,21,114,87,82,251
gucci,2021,spring,21,41,33,38,247
gucci,2021,spring,21,143,112,101,253
gucci,2021,spring,21,91,42,40,252
bevza,2021,fall,26,154,113,75,252
bevza,2021,fall,26,136,95,54,254
bevza,2021,fall,26,115,78,42,254
bevza,2021,fall,26,39,32,28,253
adam-lippes,2021,spring,9,104,21,16,253
adam-lippes,2021,spring,9,12,9,9,253
adam-lippes,2021,spring,9,227,178,146,252
adam-lippes,2021,spring,9,153,40,32,254
miu-miu,2021,spring,14,219,161,104,252
miu-miu,2021,spring,14,78,39,26,254
miu-miu,2021,spring,14,236,178,141,252
miu-miu,2021,spring,14,45,24,17,253
gucci,2021,spring,88,177,155,104,250
gucci,2021,spring,88,157,158,164,252
gucci,2021,spring,88,104,104,91,248
gucci,2021,spring,88,39,42,39,240
gucci,2021,spring,7,116,139,167,247
gucci,2021,spring,7,115,119,148,248
gucci,2021,spring,7,165,180,198,253
gucci,2021,spring,7,149,162,164,253
gucci,2021,spring,98,202,209,211,254
gucci,2021,spring,98,179,172,161,253
gucci,2021,spring,98,164,142,100,253
gucci,2021,spring,98,21,20,25,252
michael-kors-collection,2021,spring,12,222,200,177,253
michael-kors-collection,2021,spring,12,204,178,154,253
michael-kors-collection,2021,spring,12,173,142,113,252
michael-kors-collection,2021,spring,12,146,110,82,251
dsquared,2021,fall,33,16,9,2,145
dsquared,2021,fall,33,34,18,6,218
versace,2021,spring,51,249,207,238,253
versace,2021,spring,51,164,103,86,253
versace,2021,spring,51,16,13,12,252
versace,2021,spring,51,220,164,155,253
dsquared,2021,fall,23,247,235,224,253
dsquared,2021,fall,23,245,155,148,253
dsquared,2021,fall,23,236,104,104,253
dsquared,2021,fall,23,20,14,8,250
versace,2021,spring,41,225,173,156,254
versace,2021,spring,41,17,31,15,252
versace,2021,spring,41,12,95,36,253
versace,2021,spring,41,17,166,79,253
kenzo,2021,spring,24,223,215,144,253
kenzo,2021,spring,24,204,171,161,253
kenzo,2021,spring,24,216,202,101,253
kenzo,2021,spring,24,201,178,92,253
kenzo,2021,spring,8,204,229,235,253
kenzo,2021,spring,8,165,211,214,254
kenzo,2021,spring,8,118,171,170,253
kenzo,2021,spring,8,151,174,173,253
kenzo,2021,spring,34,176,185,198,254
kenzo,2021,spring,34,160,167,176,253
kenzo,2021,spring,34,208,214,224,254
kenzo,2021,spring,34,185,196,209,254
valentino,2021,spring,62,226,201,97,253
valentino,2021,spring,62,175,151,40,249
valentino,2021,spring,62,212,174,152,252
valentino,2021,spring,62,208,178,86,252
philosophy,2021,spring,14,179,185,199,253
philosophy,2021,spring,14,169,163,167,253
philosophy,2021,spring,14,12,31,27,252
philosophy,2021,spring,14,210,210,220,253
valentino,2021,spring,10,83,51,39,253
valentino,2021,spring,10,38,31,30,249
valentino,2021,spring,10,179,158,225,253
valentino,2021,spring,10,110,70,53,253
martin-grant,2021,spring,39,232,199,178,253
martin-grant,2021,spring,39,215,177,154,253
martin-grant,2021,spring,39,72,115,174,253
martin-grant,2021,spring,39,55,94,156,253
martin-grant,2021,spring,29,54,69,90,240
martin-grant,2021,spring,29,33,37,47,252
martin-grant,2021,spring,29,46,54,71,252
sandro,2021,spring,15,206,153,83,253
sandro,2021,spring,15,91,45,31,253
sandro,2021,spring,15,26,27,38,253
sandro,2021,spring,15,159,94,48,253
dsquared,2021,fall,51,109,103,84,253
dsquared,2021,fall,51,27,23,15,252
dsquared,2021,fall,51,101,80,45,252
dsquared,2021,fall,51,85,36,25,253
versace,2021,spring,33,87,41,33,253
versace,2021,spring,33,31,19,18,252
versace,2021,spring,33,25,85,239,253
versace,2021,spring,33,37,44,235,253
vera-wang,2021,spring,23,211,173,149,251
vera-wang,2021,spring,23,16,5,5,251
vera-wang,2021,spring,23,150,106,87,223
vera-wang,2021,spring,23,84,50,40,152
